2800 0.048705429 0.145642857
2810 0.048532577 0.145608541
2820 0.04836095 0.145574468
2830 0.048190537 0.145540636
2840 0.048021324 0.145507042
2850 0.047853298 0.145473684
2860 0.047686448 0.145440559
2870 0.04752076 0.145407666
2880 0.047356222 0.145375
2890 0.047192824 0.145342561
2900 0.047030552 0.145310345
2910 0.046869395 0.145278351
2920 0.046709342 0.145246575
2930 0.046550382 0.145215017
2940 0.046392503 0.145183673
2950 0.046235695 0.145152542
2960 0.046079946 0.145121622
2970 0.045925246 0.145090909
2980 0.045771584 0.145060403
2990 0.04561895 0.1450301
3000 0.045467333 0.145
3010 0.045316724 0.1449701
3020 0.045167113 0.144940397
3030 0.045018488 0.144910891
3040 0.044870842 0.144881579
3050 0.044724164 0.144852459
3060 0.044578444 0.144823529
3070 0.044433674 0.144794788
3080 0.044289844 0.144766234
3090 0.044146945 0.144737864
3100 0.044004968 0.144709677
3110 0.043863904 0.144681672
3120 0.043723744 0.144653846
3130 0.043584479 0.144626198
3140 0.043446102 0.144598726
3150 0.043308603 0.144571429
3160 0.043171975 0.144544304
3170 0.043036208 0.14451735
3180 0.042901296 0.144490566
3190 0.042767229 0.14446395
3200 0.042634 0.1444375
3210 0.042501601 0.144411215
3220 0.042370025 0.144385093
3230 0.042239263 0.144359133
3240 0.042109309 0.144333333
3250 0.041980154 0.144307692
3260 0.041851791 0.144282209
3270 0.041724214 0.144256881
3280 0.041597415 0.144231707
3290 0.041471386 0.144206687
3300 0.041346121 0.144181818
3310 0.041221613 0.1441571
3320 0.041097855 0.14413253
3330 0.040974841 0.144108108
3340 0.040852563 0.144083832
3350 0.040731015 0.144059701
3360 0.04061019 0.144035714
3370 0.040490083 0.144011869
3380 0.040370686 0.143988166
3390 0.040251994 0.143964602
3400 0.040134 0.143941176
3410 0.040016698 0.143917889
3420 0.039900082 0.143894737
3430 0.039784146 0.14387172
3440 0.039668884 0.143848837
3450 0.03955429 0.143826087
3460 0.039440358 0.143803468
3470 0.039327084 0.14378098
3480 0.03921446 0.143758621
3490 0.039102481 0.14373639
3500 0.038991143 0.143714286
3510 0.038880439 0.143692308
3520 0.038770364 0.143670455
3530 0.038660912 0.143648725
3540 0.038552079 0.143627119
3550 0.038443859 0.143605634
3560 0.038336247 0.14358427
3570 0.038229238 0.143563025
3580 0.038122827 0.143541899
3590 0.038017008 0.143520891
3600 0.037911778 0.1435
3610 0.03780713 0.143479224
3620 0.037703061 0.143458564
3630 0.037599565 0.143438017
3640 0.037496637 0.143417582
3650 0.037394274 0.14339726
3660 0.03729247 0.143377049
3670 0.037191221 0.143356948
3680 0.037090522 0.143336957
3690 0.036990369 0.143317073
3700 0.036890757 0.143297297
3710 0.036791682 0.143277628
3720 0.03669314 0.143258065
3730 0.036595126 0.143238606
3740 0.036497636 0.143219251
3750 0.036400667 0.1432
3760 0.036304213 0.143180851
3770 0.036208271 0.143161804
3780 0.036112836 0.143142857
3790 0.036017905 0.143124011
3800 0.035923474 0.143105263
3810 0.035829538 0.143086614
3820 0.035736094 0.143068063
3830 0.035643138 0.143049608
3840 0.035550667 0.14303125
3850 0.035458675 0.143012987
3860 0.035367161 0.142994819
3870 0.035276119 0.142976744
3880 0.035185546 0.142958763
3890 0.03509544 0.142940874
3900 0.035005795 0.142923077
3910 0.034916609 0.142905371
3920 0.034827878 0.142887755
3930 0.034739598 0.142870229
3940 0.034651766 0.142852792
3950 0.03456438 0.142835443
3960 0.034477434 0.142818182
3970 0.034390927 0.142801008
3980 0.034304854 0.14278392
3990 0.034219213 0.142766917
4000 0.034134 0.14275
4010 0.034049212 0.142733167
4020 0.033964846 0.142716418
4030 0.033880898 0.142699752
4040 0.033797366 0.142683168
4050 0.033714247 0.142666667
4060 0.033631537 0.142650246
4070 0.033549233 0.142633907
4080 0.033467333 0.142617647
4090 0.033385834 0.142601467
4100 0.033304732 0.142585366
4110 0.033224024 0.142569343
4120 0.033143709 0.142553398
4130 0.033063782 0.14253753
4140 0.032984242 0.142521739
4150 0.032905084 0.142506024
4160 0.032826308 0.142490385
4170 0.032747909 0.14247482
4180 0.032669885 0.14245933
4190 0.032592234 0.142443914
4200 0.032514952 0.142428571
4210 0.032438038 0.142413302
4220 0.032361488 0.142398104
4230 0.0322853 0.142382979
4240 0.032209472 0.142367925
4250 0.032134 0.142352941
4260 0.032058883 0.142338028
4270 0.031984117 0.142323185
4280 0.031909701 0.142308411
4290 0.031835632 0.142293706
4300 0.031761907 0.14227907
4310 0.031688524 0.142264501
4320 0.031615481 0.14225
4330 0.031542776 0.142235566
4340 0.031470406 0.142221198
4350 0.031398368 0.142206897
4360 0.031326661 0.142192661
4370 0.031255281 0.14217849
4380 0.031184228 0.142164384
4390 0.031113499 0.142150342
4400 0.031043091 0.142136364
4410 0.030973002 0.142122449
4420 0.030903231 0.142108597
4430 0.030833774 0.142094808
4440 0.030764631 0.142081081
4450 0.030695798 0.142067416
4460 0.030627274 0.142053812
4470 0.030559056 0.142040268
4480 0.030491143 0.142026786
4490 0.030423532 0.142013363
4500 0.030356222 0.142
4510 0.030289211 0.141986696
4520 0.030222496 0.141973451
4530 0.030156075 0.141960265
4540 0.030089947 0.141947137
4550 0.03002411 0.141934066
4560 0.029958561 0.141921053
4570 0.0298933 0.141908096
4580 0.029828323 0.141895197
4590 0.02976363 0.141882353
4600 0.029699217 0.141869565
4610 0.029635085 0.141856833
4620 0.029571229 0.141844156
4630 0.02950765 0.141831533
4640 0.029444345 0.141818966
4650 0.029381312 0.141806452
4660 0.029318549 0.141793991
4670 0.029256056 0.141781585
4680 0.029193829 0.141769231
4690 0.029131868 0.14175693
4700 0.02907017 0.141744681
4710 0.029008735 0.141732484
4720 0.028947559 0.141720339
4730 0.028886643 0.141708245
4740 0.028825983 0.141696203
4750 0.028765579 0.141684211
4760 0.028705429 0.141672269
4770 0.02864553 0.141660377
4780 0.028585883 0.141648536
4790 0.028526484 0.141636743
4800 0.028467333 0.141625
4810 0.028408428 0.141613306
4820 0.028349768 0.14160166
4830 0.02829135 0.141590062
4840 0.028233174 0.141578512
4850 0.028175237 0.14156701
4860 0.028117539 0.141555556
4870 0.028060078 0.141544148
4880 0.028002852 0.141532787
4890 0.027945861 0.141521472
4900 0.027889102 0.141510204
4910 0.027832574 0.141498982
4920 0.027776276 0.141487805
4930 0.027720207 0.141476673
4940 0.027664364 0.141465587
4950 0.027608747 0.141454545
4960 0.027553355 0.141443548
4970 0.027498185 0.141432596
4980 0.027443237 0.141421687
4990 0.027388509 0.141410822
5000 0.027334 0.1414
5010 0.027279709 0.141389222
5020 0.027225633 0.141378486
5030 0.027171773 0.141367793
5040 0.027118127 0.141357143
5050 0.027064693 0.141346535
5060 0.02701147 0.141335968
5070 0.026958458 0.141325444
5080 0.026905654 0.141314961
5090 0.026853057 0.141304519
5100 0.026800667 0.141294118
5110 0.026748481 0.141283757
5120 0.0266965 0.141273438
5130 0.026644721 0.141263158
5140 0.026593144 0.141252918
5150 0.026541767 0.141242718
5160 0.026490589 0.141232558
5170 0.026439609 0.141222437
5180 0.026388826 0.141212355
5190 0.026338239 0.141202312
5200 0.026287846 0.141192308
5210 0.026237647 0.141182342
5220 0.02618764 0.141172414
5230 0.026137824 0.141162524
5240 0.026088198 0.141152672
5250 0.026038762 0.141142857
5260 0.025989513 0.14113308
5270 0.025940452 0.14112334
5280 0.025891576 0.141113636
5290 0.025842885 0.14110397
5300 0.025794377 0.14109434
5310 0.025746053 0.141084746
5320 0.02569791 0.141075188
5330 0.025649947 0.141065666
5340 0.025602165 0.14105618
5350 0.025554561 0.141046729
5360 0.025507134 0.141037313
5370 0.025459885 0.141027933
5380 0.02541281 0.141018587
5390 0.025365911 0.141009276
5400 0.025319185 0.141
5410 0.025272632 0.140990758
5420 0.025226251 0.14098155
5430 0.025180041 0.140972376
5440 0.025134 0.140963235
5450 0.025088128 0.140954128
5460 0.025042425 0.140945055
5470 0.024996888 0.140936015
5480 0.024951518 0.140927007
5490 0.024906313 0.140918033
5500 0.024861273 0.140909091
5510 0.024816396 0.140900181
5520 0.024771681 0.140891304
5530 0.024727128 0.140882459
5540 0.024682736 0.140873646
5550 0.024638505 0.140864865
5560 0.024594432 0.140856115
5570 0.024550517 0.140847397
5580 0.02450676 0.14083871
5590 0.024463159 0.140830054
5600 0.024419714 0.140821429
5610 0.024376424 0.140812834
5620 0.024333288 0.14080427
5630 0.024290306 0.140795737
5640 0.024247475 0.140787234
5650 0.024204796 0.140778761
5660 0.024162269 0.140770318
5670 0.024119891 0.140761905
5680 0.024077662 0.140753521
5690 0.024035582 0.140745167
5700 0.023993649 0.140736842
5710 0.023951863 0.140728546
5720 0.023910224 0.14072028
5730 0.023868729 0.140712042
5740 0.02382738 0.140703833
5750 0.023786174 0.140695652
5760 0.023745111 0.1406875
5770 0.023704191 0.140679376
5780 0.023663412 0.14067128
5790 0.023622774 0.140663212
5800 0.023582276 0.140655172
5810 0.023541917 0.14064716
5820 0.023501698 0.140639175
5830 0.023461616 0.140631218
5840 0.023421671 0.140623288
5850 0.023381863 0.140615385
5860 0.023342191 0.140607509
5870 0.023302654 0.140599659
5880 0.023263252 0.140591837
5890 0.023223983 0.140584041
5900 0.023184847 0.140576271
5910 0.023145844 0.140568528
5920 0.023106973 0.140560811
5930 0.023068233 0.14055312
5940 0.023029623 0.140545455
5950 0.022991143 0.140537815
5960 0.022952792 0.140530201
5970 0.02291457 0.140522613
5980 0.022876475 0.14051505
5990 0.022838508 0.140507513
6000 0.022800667 0.1405
6010 0.022762952 0.140492512
6020 0.022725362 0.14048505
6030 0.022687897 0.140477612
6040 0.022650556 0.140470199
6050 0.022613339 0.14046281
6060 0.022576244 0.140455446
6070 0.022539272 0.140448105
